Id,SalePrice
1461,119177.3191823587
1462,159071.09285557477
1463,181685.74112164136
1464,196422.73351768393
1465,191490.8917641091
1466,173616.22718048122
1467,177109.4873842128
1468,165986.03605212944
1469,188224.2578582678
1470,120470.26392007947
1471,197457.43061020138
1472,96756.58027757157
1473,95799.70586332775
1474,151561.98926766386
1475,120403.09011152187
1476,364925.9716137844
1477,253962.74977243002
1478,285449.87373668794
1479,277748.78285874793
1480,492352.2414162254
1481,330465.88435387274
1482,209768.81767472206
1483,173321.9106578079
1484,165219.81110233843
1485,179371.61683613257
1486,193499.35248262607
1487,331965.938308106
1488,233621.00386301053
1489,203261.32088579642
1490,226175.55949391314
1491,192714.49339855072
1492,93695.00191654527
1493,189962.57791145283
1494,294201.1608746464
1495,287909.104004506
1496,241020.1091630922
1497,190644.09968536012
1498,164875.9878856633
1499,157480.14522341316
1500,153818.6522025478
1501,179098.32597372946
1502,150770.93404513207
1503,287356.0654227699
1504,243349.88994228138
1505,229350.0815717139
1506,188281.84344350846
1507,255671.91695797187
1508,199586.41045922745
1509,158226.46034215036
1510,147487.30072077137
1511,151637.50688939495
1512,175498.34142784067
1513,141646.3884846417
1514,157544.11969081318
1515,197635.77577825246
1516,152310.15605476502
1517,163704.24788354905
1518,135633.91022160518
1519,222816.73104615964
1520,131633.03166450726
1521,132247.22863452692
1522,176672.2807182243
1523,115599.07781653178
1524,124872.61588840453
1525,121468.11907489752
1526,117602.99282383196
1527,112616.32567529555
1528,137981.90941875806
1529,143557.9127566951
1530,177873.14188780077
1531,113790.70543173714
1532,100027.96669465344
1533,148669.50321578584
1534,120608.44729225928
1535,144492.96905151618
1536,108360.60154524988
1537,68919.73428865052
1538,162564.35508160543
1539,201163.9603417666
1540,95785.15571993277
1541,136973.96133642318
1542,141207.31605421627
1543,197900.8864494586
1544,85170.64208302645
1545,110434.95620260842
1546,133897.96125937178
1547,134967.6624638249
1548,135544.4689252849
1549,116863.36033690881
1550,137534.27639825526
1551,113843.3788194748
