Id,SalePrice
1461,120516.40840296278
1462,163301.9673734359
1463,184915.27528930636
1464,196577.49563025509
1465,182486.76037177423
1466,173069.7635003047
1467,166056.4386122558
1468,166758.9766919734
1469,184716.0796041465
1470,118151.2478583923
1471,199867.89547737737
1472,93026.1523663646
1473,91328.27112960625
1474,149837.61066121547
1475,123479.59428254845
1476,380168.0882495276
1477,250047.7971559136
1478,296591.5685671827
1479,282053.34982887935
1480,461870.68874340225
1481,323885.20909343625
1482,210736.25400474656
1483,175487.75929415564
1484,166150.97567025028
1485,184411.19487042684
1486,195457.46579457083
1487,313245.73077735316
1488,238002.8482280913
1489,205309.24101311786
1490,212745.931816928
1491,187063.6204513725
1492,94859.83120773021
1493,187633.46567653364
1494,307690.47844436904
1495,281765.55704104324
1496,232882.71225371788
1497,178363.84951606716
1498,159774.59044149812
1499,156153.6584772613
1500,153950.85876247167
1501,176638.02378669806
1502,150307.67526911455
1503,270805.95699450956
1504,249862.2626295366
1505,232048.04734794656
1506,189475.313220177
1507,251129.85801028527
1508,201047.14939913183
1509,155155.4091100735
1510,151364.41215685784
1511,146199.77957200742
1512,173823.5065114882
1513,149804.01633511265
1514,159377.49536229885
1515,195755.75912780905
1516,151813.9408554738
1517,164325.1498450538
1518,139684.65243089074
1519,219520.75491399804
1520,132579.9157976682
1521,135283.09957465364
1522,179396.64744251838
1523,117233.39488508631
1524,129919.36028589557
1525,119046.07050385619
1526,118866.43707252663
1527,109761.15067351882
1528,129915.39398547835
1529,142765.66138665442
1530,167701.19775879852
1531,123935.30156056889
1532,97714.33888164558
1533,145887.7260610119
1534,121643.21186145481
1535,150363.94072618496
1536,108087.68308109978
1537,71868.58717817128
1538,166597.07374320182
1539,210312.97173378518
1540,95892.89860379185
1541,149649.35443457507
1542,132159.52583374557
1543,213963.105974405
1544,86131.08705590744
1545,105085.06887830439
1546,129135.64687724109
1547,140069.18084919083
1548,128196.41469454205
1549,110295.83004618999
1550,131334.6979128601
1551,109268.92819311726
1552,138697.47151049998
1553,147857.35643241598
1554,120337.19982305136
1555,173805.76265371614
1556,85309.88284996845
1557,97920.11273342116
1558,90547.87132629844
1559,74962.33534302776
1560,133178.92665680617
1561,135283.97939009202
1562,133346.8511635921
1563,121795.73158572221
