Id,SalePrice
1461,125932.54384986266
1462,159039.5588047761
1463,181030.53796097962
1464,196841.92798853625
1465,184599.71097175233
1466,176397.02357009155
1467,170198.34895418453
1468,171594.6264631355
1469,180125.6900131136
1470,116234.96757004104
1471,198168.9220340617
1472,98737.05068201972
1473,98837.67167407936
1474,153821.51584817
1475,123893.53494475801
1476,381035.3813660561
1477,252178.44910438682
1478,296482.8292835558
1479,273212.8155938353
1480,499965.109460471
1481,332873.7821751293
1482,210510.10478652787
1483,173497.6743701965
1484,168762.35210615786
1485,180600.48307020366
1486,199510.04268956915
1487,319394.5925643731
1488,241798.83139541507
1489,201226.4007528086
1490,214076.98380956525
1491,191357.73023651462
1492,92458.44602500061
1493,191410.82520234538
1494,301334.6207179023
1495,281575.30873001943
1496,222117.0005318019
1497,186304.2178209784
1498,159031.4977310011
1499,155203.2987357785
1500,154682.04312393998
1501,179175.8232570114
1502,152758.6000873586
1503,285628.66750697256
1504,240859.57692872005
1505,226504.45271489807
1506,184055.83439056587
1507,254016.8994490752
1508,206069.29068751232
1509,151635.03900997166
1510,147762.70794816865
1511,140021.47025469155
1512,174743.04338759047
1513,140773.84149336762
1514,158800.317955364
1515,197797.7997695631
1516,148607.65361094408
1517,170014.78439829612
1518,138724.06490853004
1519,221751.66963806594
1520,130106.95157658806
1521,130283.95182037026
1522,172320.78700760228
1523,113507.47259197063
1524,123810.93361857375
1525,122042.2518942157
1526,113387.51788918662
1527,107469.34145593503
1528,134327.9097053811
1529,136268.34681439813
1530,177367.80416962758
1531,120564.97031483524
1532,101334.54506761055
1533,149766.90670192408
1534,123230.69139032836
1535,158448.29142204562
1536,110060.95068047638
1537,72292.71324500612
1538,170620.17277358804
1539,213194.27810324758
1540,95577.7516720461
1541,143337.8442312927
1542,135776.43886649783
1543,216636.1321456823
1544,87265.88719926398
1545,101466.74222655215
1546,131403.63174443546
1547,138217.3187655784
1548,128539.57202719075
1549,112090.33250586184
1550,130597.7749559486
1551,113078.4032662198
1552,135602.28910511624
1553,146712.90502940945
1554,121234.5694735788
1555,172610.8483350321
1556,85903.85103618192
1557,86606.48607915078
1558,89781.86840871493
1559,80418.81134419881
1560,131336.16171123288
1561,125135.35533274616
1562,135322.1221981293
1563,121880.02554893571
1564,157885.39316010356
1565,147731.91208810642
1566,231235.9527538544
1567,72458.72348523987
1568,220773.42786092006
1569,142222.15696235004
1570,146983.57942361903
1571,128427.16884210694
1572,144592.48026876673
1573,227836.33216038882
1574,103095.7597959172
1575,215103.12922896555
1576,230436.5761960803
1577,195756.52036396138
1578,142753.94709478525
1579,142275.30084198588
1580,184159.04191040382
1581,160065.04408899447
1582,125276.88852464805
1583,322579.8458515274
1584,228923.33810143627
1585,141495.30711467768
1586,74820.21536632744
1587,101716.67154912725
1588,143011.82176825267
1589,94852.71540605485
1590,132472.55344148562
1591,98251.25973577196
1592,121095.66527906925
1593,124799.48380035583
1594,127872.35725443956
1595,106593.58228791691
1596,233703.2941041507
1597,164991.42682417083
1598,195572.0820494308
1599,180879.60967119448
1600,177439.50742172528
1601,70398.94620805523
1602,114846.15871040695
1603,86783.9387438312
1604,264846.559076071
1605,243217.01244846894
1606,174228.79660415786
1607,175020.64093905487
1608,218662.5281419593
1609,187897.13889781636
1610,155117.14178667392
1611,146959.00839973657
1612,171431.3692502653
1613,170191.7891827363
1614,125061.46521567175
1615,92091.3324237742
1616,84848.3422652305
1617,92519.67856651786
1618,123427.87103151853
1619,144686.50054224604
1620,169292.5419029746
1621,135847.03623700916
1622,140946.56383037314
1623,274889.0380151243
1624,220641.0204145728
1625,117302.10928218266
1626,168609.52527218618
1627,180030.79049635978
1628,258867.27313941473
1629,176320.59932211917
1630,330672.32076213724
1631,211791.0321721438
1632,231369.7845597049
1633,168108.10690332076
1634,187906.6567745446
1635,180109.71004014515
1636,161923.76649716718
1637,190728.17445877212
1638,207084.29087342368
1639,181917.85850369476
1640,256318.6997111221
1641,170444.66404055298
1642,228781.02296805225
1643,223498.6998247021
1644,226534.15629441565
1645,193111.34140244618
1646,155604.35888447356
1647,151619.1470770695
1648,131519.7053048362
1649,142835.94470460698
1650,111926.4707492425
1651,123869.94750676607
1652,103547.68340049784
1653,105855.18212165883
1654,149113.45508853716
1655,142034.86622110975
1656,145617.53169391234
1657,152223.15986011975
1658,146253.68806412313
1659,126798.33183746954
1660,154788.48541894896
1661,442846.37203886284
1662,397644.59112821845
1663,366459.01977636735
1664,462379.54525001714
1665,307790.61642117164
1666,291523.18402796146
1667,360952.9711213092
1668,331731.8031555394
1669,284757.0008446687
1670,334269.6916179673
1671,251863.75228884767
1672,452013.5636990031
1673,287803.9223824536
1674,256175.60020709876
1675,185475.93111339514
1676,191959.3325328308
1677,217232.89367667623
1678,451021.1138612387
1679,353082.38675991795
1680,344533.2065996627
1681,251113.32772346106
1682,284484.88214109495
1683,183109.373834301
1684,178264.07551464817
1685,175494.86543691813
1686,170533.30383106496
1687,172099.38819513406
1688,193080.4453219708
1689,196029.62522827619
1690,190961.50491302012
1691,180543.08361634432
1692,260363.24243927718
1693,165731.09206413457
1694,182663.022645927
1695,166194.10436931314
1696,263267.31270722725
1697,173801.6462106513
1698,327043.217409993
1699,310932.10404815874
1700,250170.93857879844
1701,276274.63674544403
1702,247198.4782169716
1703,254352.19728413262
1704,271002.60772415966
1705,224299.45205803035
1706,413487.71652460203
1707,210248.00631387546
1708,201663.16244889575
1709,277716.91093573207
1710,233632.53513834055
1711,265386.9547966806
1712,268753.8982487394
1713,247700.81639322452
