Id,SalePrice
1461,123598.67509936697
1462,164850.76252625877
1463,184157.75997226697
1464,193780.1519692375
1465,181524.73420247118
1466,174677.58089215631
1467,164393.75689200938
1468,168528.4152961177
1469,182678.5005363935
1470,116016.86274146868
1471,198404.33797914005
1472,93987.48947672408
1473,95306.96321686984
1474,150768.63326080807
1475,119456.9556993104
1476,378106.2918029409
1477,251941.2601160214
1478,299966.3301111979
1479,273480.405350553
1480,473184.2081270454
1481,328228.6142586685
1482,210070.32790893284
1483,174709.65099625255
1484,164250.69933927373
1485,189267.98525261696
1486,196610.84111352108
1487,309510.9515650136
1488,234733.64176793778
1489,207152.44186304402
1490,216805.338731911
1491,190541.54561649865
1492,93477.92757971857
1493,186134.45137274486
1494,302065.3553976671
1495,279387.39732456167
1496,225845.49624743592
1497,187438.24502553104
1498,159769.52527788116
1499,155430.03071985536
1500,159081.16706391415
1501,182076.5647827439
1502,151284.04039860325
1503,283707.5924965134
1504,240371.4445494533
1505,228793.8960299208
1506,189330.68662873987
1507,253774.4909296933
1508,205222.9810303909
1509,153994.86254149146
1510,150995.28145319305
1511,142041.2819934335
1512,177527.21440075792
1513,146911.28974929432
1514,153559.0543811488
1515,190408.34255604108
1516,146428.09609087996
1517,166013.61397853016
1518,139354.4180185658
1519,220028.56847042835
1520,134442.45610722958
1521,135550.59394128967
1522,176003.05404705368
1523,116056.06846022086
1524,131427.3900908175
1525,121364.567533164
1526,115957.77261456498
1527,109981.92673720446
1528,125719.27680766559
1529,140802.76096871827
1530,169167.07051299533
1531,126641.6487420078
1532,98990.16602433454
1533,154693.795212118
1534,121498.16912133295
1535,152073.85879894524
1536,105924.74147752256
1537,68296.3770229043
1538,164797.96320987644
1539,222759.02630491872
1540,96362.88819601385
1541,146557.0185982511
1542,128808.61252011877
1543,220768.6765341868
1544,86899.26884348813
1545,100530.44501265424
1546,129978.43265486372
1547,140829.79558068875
1548,128740.93224095776
1549,109835.69311353297
1550,132130.32194812497
1551,109165.83595154127
1552,136842.78673357496
1553,153098.0158090493
1554,117905.52002550515
1555,176909.7655143663
1556,84957.55521312892
1557,86945.74685243222
1558,87950.07287234884
1559,79531.22186823952
1560,128082.34913066497
1561,127168.39788828176
1562,132849.37479969155
1563,125869.21457819967
1564,161776.59227296137
1565,150068.20737248872
1566,226756.43495161532
1567,71455.95203238945
1568,227173.91446807628
1569,137385.8415593637
1570,147650.11260498496
1571,130744.93877229313
1572,146465.10723749123
1573,232561.93933071595
1574,104815.58746925222
1575,210888.24319793988
1576,224112.3957662489
1577,193720.66268873273
1578,146961.52464741856
1579,141989.03389102078
1580,179787.76182897712
1581,158327.1811692466
1582,123842.90345381445
1583,318644.0968374573
1584,225441.99651280438
1585,140655.56220257803
1586,68050.16774634235
1587,104259.3594914702
1588,142819.7894883436
1589,94334.88460942858
1590,130434.68726205293
1591,100262.39502942997
1592,117224.54473410618
1593,125603.4994009037
1594,128401.01414694982
1595,110364.99068818055
1596,229761.95315155628
1597,167279.29684858775
1598,205518.642623926
1599,179027.42785399163
1600,173763.05742882987
1601,68791.0999389872
1602,112884.87138472199
1603,89437.2860542
1604,259843.40988052942
1605,240203.0997577212
1606,171023.555571198
1607,167841.62885795577
1608,221450.32046822482
1609,189756.40212235184
1610,156861.48263160564
1611,148096.96116560203
1612,169902.5564716566
1613,166154.0004505894
1614,122999.78920569006
1615,90993.8053990116
1616,83296.03882907027
1617,87088.13193903703
1618,119776.5632631347
1619,143915.5074610495
1620,159942.7353897791
1621,135863.17319021735
1622,135272.38331339337
1623,271224.6601314481
1624,222008.70878071024
1625,116491.58375323562
1626,166747.4728465427
1627,179138.50343977325
1628,263489.509405052
1629,184710.8833295351
1630,325976.43045564025
1631,216232.0196460038
1632,236648.11287434874
1633,173965.44239960916
1634,185998.5303135194
1635,183806.14658150368
1636,158604.61237311733
1637,187536.10640523134
1638,211870.94546375232
1639,182175.90536897615
1640,258277.37759150253
1641,174073.47152332353
1642,236592.80610333322
1643,226317.0839055232
1644,231016.68947752198
1645,188479.30846673375
1646,152474.83283354447
1647,150490.11366328126
1648,130893.88992786588
1649,146790.18322868898
1650,109905.27132770304
1651,118664.28417684838
1652,100515.36585150202
1653,103018.82521275087
1654,147000.06237757814
1655,139416.85519088406
1656,144521.29968401478
1657,149721.34855098484
1658,142698.01678752492
1659,116253.61264536165
1660,154631.67256536314
1661,433742.57842177706
1662,398018.45844025846
1663,365248.2184017077
1664,431117.78019284114
1665,303502.07504844444
1666,289584.8983499914
1667,359056.78027426713
1668,329148.7777906643
1669,294947.53012186126
1670,346720.50681013387
1671,243131.86903449765
1672,433344.01610440464
1673,285813.3651151145
1674,250738.46073107718
1675,183808.16289807198
1676,193961.35802454138
1677,220833.87274607184
1678,430906.7520720785
1679,359822.5091564376
1680,353296.1455823052
1681,247135.66024637205
1682,280757.79622393515
1683,178085.41047682447
1684,175544.51134478432
1685,174964.9325712917
1686,165834.61214780106
1687,176892.25341790734
1688,189227.6142095009
1689,193097.60304980527
1690,191628.82832510085
1691,182329.56770215026
1692,267393.66402766743
1693,172633.63750549612
1694,184970.5951543515
1695,167332.69554945733
1696,270057.0725177563
1697,174418.2786318787
1698,316456.09951875854
1699,311859.19920334424
1700,247694.80867094733
1701,273918.16247186094
1702,242850.41222617676
1703,250830.8246690983
1704,267022.10398133035
1705,225045.31931052517
1706,387364.31484632805
1707,217797.99659787933
1708,200281.08947713408
1709,267763.6643225135
1710,235842.74686331363
1711,274999.0945109724
1712,269402.20748340496
1713,249349.20015988426
1714,227284.64746506876
1715,211565.6496752485
1716,183401.87344350186
1717,179895.74410741878
1718,144988.88576196777
1719,194474.42289268336
1720,228517.6337536532
1721,167525.09433064604
1722,136767.62640431523
1723,160117.49207893515
1724,205089.9774456106
1725,237478.89032446573
1726,203402.61414077692
1727,163120.11643967038
1728,187999.41147883827
1729,164396.54231724885
1730,158078.7343556343
1731,121974.13626109262
1732,133240.5602789074
1733,112471.97983612472
1734,124844.37390176793
1735,130650.34478949342
1736,117450.27623621504
1737,323969.7260844157
1738,226043.93287934468
1739,267752.6469216073
1740,218621.72792740678
1741,188310.66462504482
1742,180807.61211110643
1743,181047.06566440285
1744,319329.0455919377
1745,214503.96789777617
1746,219734.8574264318
1747,235003.89431706571
1748,232784.7498682404
1749,158661.48518247675
1750,132278.63058989268
1751,255160.13772249053
1752,121238.33593420152
1753,143190.98377199084
1754,188464.18097180608
1755,177915.86579291712
1756,120776.05354872256
1757,120461.67349192213
1758,139772.50462997938
1759,173785.75656408988
1760,169400.45117015133
1761,148244.0364931049
1762,175156.85625923093
1763,167472.4797629532
1764,121831.95794406034
1765,151686.28723523524
1766,163973.58359627557
1767,214587.77350961172
1768,143818.12186377967
1769,174238.08391888288
1770,149355.6286733899
1771,126212.94128071064
1772,143612.55186440857
1773,133703.08930070553
1774,147555.35136527222
1775,137818.12490783245
1776,122700.36803593095
1777,113055.16411073112
1778,136896.05941464327
1779,121169.43143957063
1780,164968.72428955208
1781,130644.90536390922
1782,94691.37207028233
1783,148494.31770825782
1784,104751.6149726928
1785,120755.61138243217
1786,157745.152509452
1787,163853.15354708274
1788,67736.4048991805
1789,99342.7861164331
1790,89124.57778258507
1791,182103.59953743307
1792,158889.6882263371
1793,127346.60935557744
1794,148027.60360536494
1795,134066.10830833556
1796,132040.919661402
1797,98342.06702501228
1798,120895.70131011574
1799,116902.96235681642
1800,130213.35883096482
1801,125046.556967397
1802,127281.24992968705
1803,147453.31089241267
1804,143352.88716264637
1805,133234.2541265675
1806,121758.50196917514
1807,131460.24023392054
1808,130320.8033169229
1809,124167.5422209452
1810,142624.60618751726
1811,89356.76887353655
1812,93869.68443617193
1813,126590.83898920822
1814,95443.4813578016
1815,57890.2715295063
1816,104669.66246264239
1817,112931.77191551833
1818,161803.71662852258
1819,130385.55628518178
1820,74296.69699390247
1821,115559.97626809025
1822,145192.8851754216
1823,50641.4447076556
1824,137530.81866933484
1825,141849.1703362506
1826,105544.01578489013
1827,106008.33975665671
1828,137325.00060976148
1829,117385.83167568957
1830,152702.5289546356
1831,170691.40044362552
1832,91642.69368519318
1833,138479.98912724925
1834,127417.35998813962
1835,129199.86158604865
1836,111788.65409735878
1837,93762.87613256436
1838,130760.75618796921
1839,88561.99301512723
1840,162808.0171867057
1841,155078.4988984685
1842,96992.33786760716
1843,136300.55484236372
1844,138465.1485344011
1845,164915.77527657646
1846,150957.7963725886
1847,173929.9479470044
1848,53416.77502169477
1849,115279.56908779462
1850,124719.36485762669
1851,160876.60365850426
1852,126714.27677291137
1853,141372.9378261512
1854,172171.70382822977
1855,159911.97763053526
1856,235293.77896019965
1857,161546.79775871494
1858,135596.42558745397
1859,118628.1731292156
1860,157112.50671041277
1861,118658.27270617746
1862,273064.065087152
1863,259178.75559691188
1864,259224.46233336395
1865,345576.89537452784
1866,324707.8529574904
1867,229044.94029433333
1868,301221.31415418076
1869,202314.62428113996
1870,228435.4677828064
1871,240657.97381755087
1872,175979.18615361245
1873,238849.45592942182
1874,139332.9220310994
1875,203234.76318638388
1876,196711.6463191412
1877,205177.30698684714
1878,214539.11237374487
1879,126663.71688008028
1880,126836.31563075139
1881,231207.9757518925
1882,249536.913337734
1883,194436.81331812326
1884,210837.17421408815
1885,246882.3417346868
1886,288688.76994527027
1887,200560.64301522795
1888,264154.39385449194
1889,172618.33125073113
1890,132473.2893135459
1891,138724.7018348494
1892,102527.72465376786
1893,131109.84502821634
1894,132338.30265138118
1895,149588.064432801
1896,127499.16356284595
1897,111862.01222011457
1898,117246.58885013631
1899,140783.5685146504
1900,137459.92034088133
1901,167421.18387796343
1902,126360.4684869948
1903,207325.99847789205
1904,130881.10138317602
1905,185229.7127255254
1906,152767.94621867605
1907,204551.60376719525
1908,111336.07186039374
1909,138798.91749792616
1910,121581.14177812535
1911,212022.8393962612
1912,334160.39706394623
1913,151885.23622051167
